## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.custom1,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
PRODUCT_MI_CLIENT_LIFECYCLE_AND_REGULATORY_SOLUTIONS_FOR_INSURANCE,Client Lifecycle & Regulatory Solutions for Insurance,MI_SOLUTIONS,Explore our specialist Client Lifecycle and Regulatory Software & Services,,,https://www.spglobal.com/market-intelligence/en/solutions/client-lifecycle-regulatory-solutions/insurance,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Explore our specialist Client Lifecycle and Regulatory Software & Services,,,,,,
PRODUCT_MI_CLIENT_LIFECYCLE_AND_REGULATORY_SOLUTIONS_FOR_INVESTMENT_BANKS,Client Lifecycle & Regulatory Solutions for Investment Banks,MI_SOLUTIONS,Automate and streamline your core operational processes to accelerate time to market and increase revenue and market share.,,,https://www.spglobal.com/market-intelligence/en/solutions/client-lifecycle-regulatory-solutions/investment-banks,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Automate and streamline your core operational processes to accelerate time to market and increase revenue and market share.,,,,,,
PRODUCT_MI_CLIENT_LIFECYCLE_AND_REGULATORY_SOLUTIONS_FOR_PRIVATE_MARKETS,Client Lifecycle & Regulatory Solutions for Private Markets,MI_SOLUTIONS,"Transform onboarding efficiency and pre-trade compliance with an interoperable ecosystem of technology, data, and service capabilities that solve complex regulatory and compliance challenges.",,,https://www.spglobal.com/market-intelligence/en/solutions/client-lifecycle-regulatory-solutions/private-markets,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Transform onboarding efficiency and pre-trade compliance with an interoperable ecosystem of technology, data, and service capabilities that solve complex regulatory and compliance challenges.",,,,,,
PRODUCT_MI_CLIENT_LIFECYCLE_MANAGEMENT_PRO,Client Lifecycle Management Pro,MI_SOLUTIONS,"Rapidly implement our highly configurable solution that delivers cross-organizational clarity, compliance and operational ease and efficiency.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/clm-pro,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Rapidly implement our highly configurable solution that delivers cross-organizational clarity, compliance and operational ease and efficiency.",,,,,,
PRODUCT_MI_CLIMATE_CHANGE_SCENARIOS_AND_STRESS_TESTING,Climate Change Scenarios and Stress Testing,MI_SOLUTIONS,"Evaluate climate risks and opportunities through our climate scenario services that include narratives, scenario design, simulations, data sets, and more.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/climate-change-scenarios-stress-testing,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Evaluate climate risks and opportunities through our climate scenario services that include narratives, scenario design, simulations, data sets, and more.",,,,,,
PRODUCT_MI_CLIMATE_CREDIT_ANALYTICS,Climate Credit Analytics,MI_SOLUTIONS,"As the effects of climate change and the importance of mitigating activities becomes more widely known, do you fully understand the financial risks and implications?",,,https://www.spglobal.com/market-intelligence/en/solutions/products/climate-credit-analytics,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:As the effects of climate change and the importance of mitigating activities becomes more widely known, do you fully understand the financial risks and implications?",,,,,,
PRODUCT_MI_CLIMATE_RISKGAUGE,Climate RiskGauge,MI_SOLUTIONS,Explore Climate RiskGauge by S&P Global for comprehensive climate risk analysis and data-driven insights to mitigate environmental impact on your portfolios.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/climate-riskgauge,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Explore Climate RiskGauge by S&P Global for comprehensive climate risk analysis and data-driven insights to mitigate environmental impact on your portfolios.,,,,,,
PRODUCT_MI_CLIMATE_SCENARIO_ANALYSIS,Climate Scenario Analysis,MI_SOLUTIONS,Assess the impacts of climate transition and physical risks across different industries and major asset classes.,,,https://www.spglobal.com/market-intelligence/en/solutions/climate-scenario-analysis,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Assess the impacts of climate transition and physical risks across different industries and major asset classes.,,,,,,
PRODUCT_MI_COMMERCIAL_PROSPECTING,Commercial Prospecting,MI_SOLUTIONS,"Explore S&P Global's commercial prospecting solutions for advanced market analysis and lead generation, supporting business growth and strategy.",,,https://www.spglobal.com/market-intelligence/en/solutions/commercial-prospecting,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Explore S&P Global's commercial prospecting solutions for advanced market analysis and lead generation, supporting business growth and strategy.",,,,,,
PRODUCT_MI_COMMODITIES_INTELLIGENCE_FOR_CAPITAL_MARKETS,Commodities Intelligence for Capital Markets,MI_SOLUTIONS,Expanded commodities intelligence for capital markets.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/expanded-commodities-intelligence,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Expanded commodities intelligence for capital markets.,,,,,,
PRODUCT_MI_COMMODITY_COVERAGE_-_MACHINERY_AND_EQUIPMENT,Commodity Coverage - Machinery & Equipment,MI_SOLUTIONS,"Access an industrial machinery industry overview that covers commodity price forecasts of steel, plastics, rubber, machine parts and electronic components, and other commodities.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/commodity-coverage-machine-equipment,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Access an industrial machinery industry overview that covers commodity price forecasts of steel, plastics, rubber, machine parts and electronic components, and other commodities.",,,,,,
PRODUCT_MI_COMMODITY_COVERAGE_LABOR,Commodity Coverage - Labor,MI_SOLUTIONS,"Wage rate forecasts, labor supply and productivity across more than 50 countries.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/commodity-coverage-labor,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Wage rate forecasts, labor supply and productivity across more than 50 countries.",,,,,,
PRODUCT_MI_COMMODITY_COVERAGE_PAPER_AND_PACKAGING,Commodity Coverage - Paper & Packaging,MI_SOLUTIONS,"Get accurate packaging and paper commodity prices outlooks for all types of packaging as well as key input costs, including pulp, chemicals and glass",,,https://www.spglobal.com/market-intelligence/en/solutions/products/commodity-coverage-paper,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Get accurate packaging and paper commodity prices outlooks for all types of packaging as well as key input costs, including pulp, chemicals and glass",,,,,,
PRODUCT_MI_COMMODITY_PRICE_WATCH,Commodity Price Watch,MI_SOLUTIONS,"Delivered monthly, the Commodity Price Watch provides a short-term outlook and overview for 40 key raw material commodity markets globally",,,https://www.spglobal.com/market-intelligence/en/solutions/products/commodity-price-watch,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Delivered monthly, the Commodity Price Watch provides a short-term outlook and overview for 40 key raw material commodity markets globally",,,,,,
PRODUCT_MI_COMPARATIVE_INDUSTRY_SERVICE,Comparative Industry Service,MI_SOLUTIONS,"Leverage standardized performance data from 105 industries across 75 countries to quickly compare a company's growth, cost, capex and profitability against the broader industry around the world.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/comparative-industry-service,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Leverage standardized performance data from 105 industries across 75 countries to quickly compare a company's growth, cost, capex and profitability against the broader industry around the world.",,,,,,
PRODUCT_MI_CONNECT_DATA_BROWSER,Connect Data Browser,MI_SOLUTIONS,"Access Connect Data Browser to evaluate trends and opportunities by getting expansive forecast, historical, pricing, and industry data.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/connect-data-browser,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Access Connect Data Browser to evaluate trends and opportunities by getting expansive forecast, historical, pricing, and industry data.",,,,,,
PRODUCT_MI_CONSOLIDATE_REAL-TIME_DEAL_TERMS_-_ISSUELAUNCH,Consolidate Real-Time Deal Terms - IssueLaunch,MI_SOLUTIONS,The IssueLaunch platform consolidates real-time communication of deal terms between banks and all involved parties in an organized and compliant format.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/issuelaunch,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:The IssueLaunch platform consolidates real-time communication of deal terms between banks and all involved parties in an organized and compliant format.,,,,,,
PRODUCT_MI_CONSULTING_AND_ADVISORY_SERVICES,Consulting and Advisory Services,MI_SOLUTIONS,"S&P Global Market Intelligence offers tailored consulting and advisory services to corporate, financial, and government institutions. Learn more today.",,,https://www.spglobal.com/market-intelligence/en/solutions/consulting-advisory,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:S&P Global Market Intelligence offers tailored consulting and advisory services to corporate, financial, and government institutions. Learn more today.",,,,,,
PRODUCT_MI_CONSUMER_MARKETS_AND_RETAIL_CUSTOM_SOLUTIONS_-_SALES_FORECASTING_MODELS_AND_MARKET_SIZING_SERVICES,Consumer Markets & Retail Custom Solutions - Sales Forecasting Models & Market Sizing Services,MI_SOLUTIONS,Consumer Goods & Retail Custom Solutions offers a complete suite of consulting services for launching your consumer goods and service products.,,,https://www.spglobal.com/market-intelligence/en/solutions/products/consumer-markets-retail-custom-solutions,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Consumer Goods & Retail Custom Solutions offers a complete suite of consulting services for launching your consumer goods and service products.,,,,,,
PRODUCT_MI_CONSUMER_RESEARCH_AND_MARKET_TREND_ANALYSIS,Consumer Research & Market Trend Analysis,MI_SOLUTIONS,"Our Consumer Diversity Model provides consumer research, demographics, and data needed to define their addressable US market trend analysis for each segment.",,,https://www.spglobal.com/market-intelligence/en/solutions/products/consumer-research-and-market-trend-analysis,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Our Consumer Diversity Model provides consumer research, demographics, and data needed to define their addressable US market trend analysis for each segment.",,,,,,
PRODUCT_MI_CONTRACT_MANAGEMENT,Contract Management,MI_SOLUTIONS,"Access contract life cycle process with our strategic sourcing initiatives on price fluctuations, supplier cost models, market movement and opportunities.",,,https://www.spglobal.com/market-intelligence/en/solutions/contract-management,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Access contract life cycle process with our strategic sourcing initiatives on price fluctuations, supplier cost models, market movement and opportunities.",,,,,,
PRODUCT_MI_CORPORATE_ACTION_AI-POWERED_DATA_SUMMARIZATION,Corporate Action AI-Powered Data Summarization,MI_SOLUTIONS,Stay informed and make fast decisions with our AI-Powered Data Summarization tool.,,,https://www.spglobal.com/market-intelligence/en/solutions/resources/corporate-action-ai-powered-data-summarization,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Stay informed and make fast decisions with our AI-Powered Data Summarization tool.,,,,,,
PRODUCT_MI_CORPORATE_ACTION_DATA_EXTRACTION,Corporate Action Data Extraction,MI_SOLUTIONS,Unlock the power of Generative AI and Natural Language Processing (NLP) to automatically extract and understand key information from unstructured sources.,,,https://www.spglobal.com/market-intelligence/en/solutions/resources/corporate-action-data-extraction,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Unlock the power of Generative AI and Natural Language Processing (NLP) to automatically extract and understand key information from unstructured sources.,,,,,,
PRODUCT_MI_CORPORATE_ACTION_WORKFLOW_ORCHESTRATION,Corporate Action Workflow Orchestration,MI_SOLUTIONS,"Transform your corporate action management with our Intelligent Workflows. Designed to simplify complex processes, our AI-ML models enable you to create intuitive workflows that enhance decision-making and operational efficiency.",,,https://www.spglobal.com/market-intelligence/en/solutions/resources/corporate-action-workflow-orchestration,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Transform your corporate action management with our Intelligent Workflows. Designed to simplify complex processes, our AI-ML models enable you to create intuitive workflows that enhance decision-making and operational efficiency.",,,,,,
PRODUCT_MI_CORPORATE_ACTIONS_SAAS,Corporate Actions SaaS,MI_SOLUTIONS,A global provider of corporate actions process automation solutions,,,https://www.spglobal.com/market-intelligence/en/solutions/corporate-actions-saas,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,Description:A global provider of corporate actions process automation solutions,,,,,,
PRODUCT_MI_CORPORATE_ACTIONS_SOLUTION,Corporate Actions Solution,MI_SOLUTIONS,"SDVs offer both significant opportunities and risks for automakers. Download our whitepaper to learn about the components, risks and rewards of SDVs.",,,https://www.spglobal.com/market-intelligence/en/solutions/corporate-actions,,,Division:MI,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:SDVs offer both significant opportunities and risks for automakers. Download our whitepaper to learn about the components, risks and rewards of SDVs.",,,,,,
